Solar System Name,Security Rating,Region,Constellation,Coordinate x,Coordinate z,Coordinate y,Gate 1,Gate 2,Gate 3,Gate 4,Gate 5,Gate 6,Gate 7,Gate 8,Pronunciation 1,Pronunciation 1 Syllable Count,Pronunciation 2,Pronunciation 2 Syllable Count,Pronunciation 3,Pronunciation 3 Syllable Count
Oguser,0.217,Kor-Azor,Ravin,-34.849214891576,3.1392291447975,-12.8901952121553,Arzi,Perbhe,Schmaeel,,,,,,3,o-gu-se,,,,
Ordion,0.505,Kor-Azor,Finena,-32.8941170801859,1.338041196043,-11.7156819331759,Misha,,,,,,,,2,o-rdi,,,,
Pananan,0.201,Kor-Azor,Orus,-23.8929283527807,9.554762184585,-9.282881696139,Daran,Gademam,,,,,,,3,pa-na-na,,,,
Perbhe,0.351,Kor-Azor,Finena,-34.374240377647,2.3252184431579,-11.5158476610284,Neesher,Oguser,,,,,,,2,pe-rbhe,,,,
Piri,0.456,Kor-Azor,Comadu,-26.2281387865009,3.5119470941629,-7.738799601594,Atarli,Enal,Zatamaka,,,,,,2,pi-ri,,,,
Polfaly,0.83,Kor-Azor,Nimedaz,-25.2479090524857,4.6037810583152,-9.4670863858102,Chaktaren,Danyana,Mora,Nibainkier,,,,,3,po-lfa-li,,,,
Ranni,0.368,Kor-Azor,Tendrara,-27.7865917101376,1.8491508846235,-7.688531127155,Arza,Miroona,,,,,,,2,ra-nni,,,,
Rannoze,0.399,Kor-Azor,Comadu,-25.780440450735,3.3262085647405,-6.9079819075471,Atarli,Fensi,,,,,,,2,ra-nno-ze,,,,
Schmaeel,0.174,Kor-Azor,Ravin,-35.021558902083,3.2260284405322,-13.6583040345029,Abath,Mafra,Oguser,Zorenyen,,,,,1,schma,,,,
Sehmy,1,Kor-Azor,Gebem,-26.1296102518397,5.0679270559028,-10.4997121891369,Danyana,Kor-Azor Prime,Mora,,,,,,2,se-hmi,,,,
Shaha,0.598,Kor-Azor,Finena,-33.0661874167026,0.7779747542144,-10.3018995734843,Kizama,Misha,Neesher,,,,,,2,sha-ha,,,,
Shokal,0.499,Kor-Azor,Comadu,-25.3147708539268,4.6100277198706,-7.5404786290764,Atarli,Keproh,Nibainkier,Zatamaka,,,,,2,sho-ka,,,,
Soumi,0.602,Kor-Azor,Panoumid,-30.7458171776692,0.8438047634874,-8.9201503170717,Choga,Kulu,Nare,,,,,,2,so-umi,,,,
Tadadan,0.453,Kor-Azor,Orus,-23.4879481782079,7.6583965111993,-9.5734146302135,Gademam,Nahol,,,,,,,3,ta-da-da,,,,
Tralasa,0.559,Kor-Azor,Orus,-23.1251814863995,7.2957133338101,-10.1787021210268,Latari,Nahol,,,,,,,3,tra-la-sa,,,,
Zatamaka,0.408,Kor-Azor,Comadu,-25.6785248321604,4.7164275310728,-6.8252448055696,Atarli,Keproh,Piri,Shokal,,,,,4,za-ta-ma-ka,,,,
Zinkon,0.708,Kor-Azor,Panoumid,-32.0457717419158,-1.0802220540026,-9.4645210596784,Nare,Vehan,,,,,,,2,zi-nko,,,,
Zorenyen,0.111,Kor-Azor,Ravin,-36.9313415917507,1.876544132098,-13.8195716038555,Arzi,Schmaeel,,,,,,,3,zo-re-ny,,,,
Aakari,0.662,Lonetrek,Sela,-14.2770721781133,10.2097881444139,15.3073342323802,Isseras,Korama,Ylandoki,,,,,,3,a-ka-ri,,,,
Aikantoh,0.646,Lonetrek,Pietanen,-19.954094067569,10.407549631901,17.9737976467417,Liukikka,,,,,,,,3,ai-kan-to,4,a-i-kan-to,5,a-i-ka-n-to
Airkio,0.852,Lonetrek,Karnola,-16.8108507737857,9.9443636481624,12.0023944661702,Akiainavas,Kakakela,Kamokor,Ruvas,Tsuguwa,,,,2,air-kyo,4,a-ir-ki-o,,
Aivoli,0.578,Lonetrek,Malariya,-21.3624927000645,9.764770270945,19.0292347686389,Endatoh,Uesuro,,,,,,,3,ai-vo-li,4,a-i-vo-li,,
Ajanen,0.634,Lonetrek,Kainokai,-16.7553670435122,7.7086561597057,12.9013363934483,Kuoka,Tsukuras,,,,,,,3,a-ja-nen,4,a-ja-ne-n,,
Akiainavas,0.745,Lonetrek,Karnola,-16.5108507737857,9.9443636481624,11.7023944661702,Airkio,,,,,,,,4,a-ki-aina-va,,,,
Akonoinen,0.495,Lonetrek,Kaala,-15.1103316035749,8.2227617571653,15.5823530862284,Autaris,Hageken,Vaajaita,Vellaine,,,,,4,a-ko-noi-nen,5,a-ko-no-i-nen,6,a-ko-no-i-ne-n
Amsen,1,Lonetrek,Sela,-14.5493013225457,10.1594111567536,13.763817142279,Ekura,Malkalen,,,,,,,2,am-sen,3,am-se-n,,
Anin,0.359,Lonetrek,Umamon,-23.1172287546353,8.6603135882304,19.8083288075393,Karjataimon,Nannaras,Tartoken,,,,,,2,a-nin,3,a-ni-n,,
Antiainen,0.56,Lonetrek,Okunda,-18.6573941643642,11.7782455147281,17.9349594769873,Kiskoken,Ossa,Semiki,,,,,,4,an-ti-ai-nen,5,an-ti-a-i-nen,7,a-n-ti-a-i-ne-n
Arvasaras,0.517,Lonetrek,Kaala,-14.8590517644255,6.9461571693686,15.2406151534013,Vellaine,,,,,,,,4,ar-va-sa-ras,,,,
Atai,0.481,Lonetrek,Pietanen,-20.6882614253002,9.1542080719302,19.2786121319181,Daras,Jotenen,Rauntaka,,,,,,2,a-tai,3,a-ta-i,,
Aunenen,0.448,Lonetrek,Minnen,-19.0652626298888,8.8927690357315,17.8364177000174,Liukikka,Nonni,Otalieto,,,,,,3,a-nen-en,4,a-u-ne-nen,5,a-u-ne-ne-n
Aurohunen,0.376,Lonetrek,Okunda,-15.6910281589774,11.046039988776,16.1245307581986,Dantumi,Korama,Vaajaita,,,,,,4,a-ro-hu-nen,5,a-ro-hu-ne-n,,
Autama,0.775,Lonetrek,Kainokai,-15.4505981706676,8.0662262350236,13.0886427221083,Kirras,Ouranienen,Tsukuras,,,,,,3,au-ta-ma,4,a-u-ta-ma,,
Autaris,0.469,Lonetrek,Kaala,-14.6151007979252,7.7952866391924,15.7442430432907,Akonoinen,Jan,Vellaine,,,,,,3,au-ta-ris,,,,
Dantumi,0.398,Lonetrek,Okunda,-16.8368542203213,11.0830257307459,16.0364592197621,Aurohunen,Mara,Ossa,,,,,,3,dan-tu-mi,4,da-n-tu-mi,,
Daras,0.36,Lonetrek,Pietanen,-20.6629627629525,8.36172373131,19.7781908233197,Atai,Iitanmadan,Otalieto,,,,,,2,da-ras,,,,
Ekura,0.876,Lonetrek,Okela,-15.1506234826931,10.1407661941401,12.9607192429056,Amsen,Jouvulen,Tsuguwa,,,,,,3,e-ku-ra,,,,
Elanoda,0.513,Lonetrek,Malariya,-22.6016739741614,8.7881238498188,17.9108820481906,Ohbochi,Uesuro,,,,,,,4,e-la-no-da,,,,
Elonaya,0.666,Lonetrek,Minnen,-19.6511648772223,10.8141750692402,17.1241354361338,Litiura,Nonni,Piak,,,,,,4,e-lo-na-ya,,,,
Endatoh,0.573,Lonetrek,Malariya,-20.9014446629986,10.1052464156854,19.2983402036192,Aivoli,Otalieto,,,,,,,3,en-da-toh,4,e-n-da-toh,,
Erenta,0.635,Lonetrek,Haurala,-16.4326023717741,6.632094309595,13.042769952753,Kino,Kuoka,Uemisaisen,,,,,,3,e-ren-ta,4,e-re-n-ta,,
Funtanainen,0.859,Lonetrek,Koichi,-14.6167340138977,8.9235780673151,13.8288294370232,Aikoro,Isikemi,Kappas,Sobaseki,,,,,4,fun-ta-nai-nen,5,fun-ta-na-i-nen,7,fu-n-ta-na-i-ne-n
Haajinen,0.801,Lonetrek,Asalola,-21.596720881802,11.8458906200825,17.0934059628838,Oipo,Piak,,,,,,,3,ha-ji-nen,4,ha-ji-ne-n,,
Hageken,0.604,Lonetrek,Koichi,-15.0319372375694,9.0708605037583,15.3305523835925,Akonoinen,Uosusuokko,Vuorrassi,,,,,,3,ha-ge-ken,4,ha-ge-ke-n,,
Hakonen,0.296,Lonetrek,Mito,-14.6073864274102,9.6163862684338,17.1951994581156,Nalvula,Obe,Otsasai,Taisy,,,,,3,ha-ko-nen,4,ha-ko-ne-n,,
Hitanishio,0.947,Lonetrek,Okela,-14.3749485989466,7.4788442736241,12.0536968738359,Sarekuwa,,,,,,,,4,hi-ta-ni-shi,,,,
Ibura,0.619,Lonetrek,Asalola,-22.2218982945239,11.141116382085,19.4321623880375,Torrinos,Yoma,,,,,,,3,i-bu-ra,,,,
Ichinumi,0.878,Lonetrek,Okela,-14.0947879195272,8.5637584921863,11.2708710530392,Tunttaras,,,,,,,,4,i-chi-nu-mi,,,,
Iidoken,0.844,Lonetrek,Okela,-15.2141938390078,7.8760787306844,12.3188087234066,Isanamo,Kirras,Nourvukaiken,Sarekuwa,Tsuguwa,Veisto,,,3,i-do-ken,4,i-i-do-ken,5,i-i-do-ke-n
Iitanmadan,0.306,Lonetrek,Pietanen,-21.517758568573,7.8752735765019,19.9719461479558,Daras,Tamo,,,,,,,4,i-tan-ma-dan,6,i-ta-n-ma-da-n,6,
Isanamo,0.635,Lonetrek,Makiriemi,-16.1681714657093,8.1187251360216,13.8216830136701,Alikara,Iidoken,Isikano,Saatuban,Sobaseki,Uemisaisen,,,4,i-sa-na-mo,,,,
Isie,0.357,Lonetrek,Malariya,-23.3253181241858,7.7447645254504,17.5038095915482,Ohbochi,,,,,,,,2,i-sai,3,i-si-e,,
Isikano,0.678,Lonetrek,Makiriemi,-16.3047112626251,9.3400159363119,13.9132063760968,Isanamo,Pakkonen,,,,,,,4,i-si-ka-no,,,,
Isikemi,0.781,Lonetrek,Koichi,-14.7543582073384,8.9249849688323,14.4966632135796,Aikoro,Funtanainen,Uosusuokko,,,,,,4,i-si-ke-mi,,,,
Isinokka,0.725,Lonetrek,Asalola,-22.7900411575087,11.7927964021785,18.0978764473085,Oipo,Yoma,,,,,,,4,i-si-no-ka,,,,
Isseras,0.561,Lonetrek,Sela,-13.957460643132,9.6987028212538,15.5999520917135,Aakari,Ylandoki,,,,,,,3,i-se-ras,,,,
Jan,0.417,Lonetrek,Kaala,-14.3037980652073,7.9758297777864,16.1375552876168,Autaris,Nalvula,Vaajaita,,,,,,1,jan,,,,
Jotenen,0.583,Lonetrek,Pietanen,-20.0117730755098,10.6999994796385,19.1583117985668,Atai,Otalieto,,,,,,,3,jo-te-nen,4,jo-ta-ne-n,,
Jouvulen,0.89,Lonetrek,Okela,-14.8506234826931,10.1407661941401,12.8607192429056,Ekura,,,,,,,,3,jo-uvu-le,,,,
Kakakela,0.972,Lonetrek,Karnola,-17.2194299089345,9.7066981721498,12.0921028989538,Airkio,Kamokor,Ruvas,Sobaseki,Todaki,,,,4,ka-ka-ke-la,,,,
Kamokor,0.688,Lonetrek,Karnola,-17.5786388384059,10.5170021068347,11.9874748176616,Airkio,Kakakela,Ruvas,,,,,,3,ka-mo-kor,,,,
Kappas,0.87,Lonetrek,Koichi,-14.3167340138977,8.9235780673151,13.5288294370232,Funtanainen,,,,,,,,2,ka-ppa,,,,
Karjataimon,0.285,Lonetrek,Umamon,-23.5386543839681,7.5913358265445,18.9957258855328,Anin,Nannaras,Saranen,Sarenemi,Tartoken,,,,4,kar-ja-tai-mon,5,kar-ja-ta-i-mon,6,kar-ja-ta-i-mo-n
Kino,0.728,Lonetrek,Haurala,-16.0915471526408,6.7043767919059,12.5107505898049,Erenta,Venilen,,,,,,,2,ki-no,,,,
Kirras,0.822,Lonetrek,Kainokai,-15.2615394454412,7.8533568694864,12.6666991720381,Autama,Iidoken,Nani,,,,,,2,ki-ras,,,,
Kiskoken,0.519,Lonetrek,Okunda,-18.3556082251829,11.0405659925816,17.8183949412072,Antiainen,,,,,,,,3,kis-ko-nen,4,kis-ko-ne-n,,
Korama,0.771,Lonetrek,Sela,-15.0178062411014,10.4958330596205,14.8377257895545,Aakari,Aurohunen,Malkalen,Piekura,Ylandoki,,,,3,ko-ra-ma,,,,
Kuoka,0.577,Lonetrek,Kainokai,-17.0087215083607,7.0638389802162,12.8147524057731,Ajanen,Erenta,,,,,,,2,kuo-ka,3,ku-o-ka,,
Litiura,0.489,Lonetrek,Minnen,-18.5331947118291,9.8376109210415,15.9137502607065,Elonaya,Nonni,Passari,Uemisaisen,,,,,3,lai-tu-ra,4,li-ti-u-ra,,
Liukikka,0.564,Lonetrek,Pietanen,-19.7504055528822,9.6969039922443,18.1131683513124,Aikantoh,Aunenen,Rauntaka,,,,,,3,liu-ki-ka,4,li-u-ki-ka,,
Malkalen,0.948,Lonetrek,Sela,-14.6649594970351,10.3768639299749,14.2607076484879,Amsen,Korama,New Caldari,Sobaseki,Ylandoki,,,,3,mal-kal-en,4,mal-kal-e-n,,
Mara,0.42,Lonetrek,Makiriemi,-16.8667376582647,10.3223698355924,15.8141402722386,Dantumi,Hasama,Passari,Piekura,,,,,2,ma-ra,,,,
Nalvula,0.387,Lonetrek,Mito,-14.6377524733192,9.1337935603635,16.4368663896425,Hakonen,Jan,Oimmo,Otsasai,Taisy,Vuorrassi,,,3,nal-vu-la,,,,
Nani,0.843,Lonetrek,Kainokai,-14.8065696202304,7.7791792220469,12.9656645031242,Kirras,,,,,,,,2,na-ni,,,,
Nannaras,0.39,Lonetrek,Umamon,-22.8119218372636,8.6696691148452,19.5884243711564,Anin,Karjataimon,Tamo,,,,,,3,na-na-ras,,,,
Nonni,0.508,Lonetrek,Minnen,-18.6961940786593,9.8181487383204,17.252398800809,Aunenen,Elonaya,Litiura,,,,,,2,no-ni,,,,
Nourvukaiken,0.817,Lonetrek,Okela,-14.8146194621252,8.8867858027295,11.7107410870808,Iidoken,Tama,Tsuguwa,Tunttaras,,,,,4,nor-vu-kai-ken,5,nor-vu-ka-i-ken,6,nor-vu-ka-i-ke-n
Ohbochi,0.411,Lonetrek,Malariya,-22.8373087815257,8.0618423686665,17.8961404349471,Elanoda,Isie,Raihbaka,,,,,,3,o-bo-chi,,,,
Oimmo,0.464,Lonetrek,Mito,-15.2505865989731,9.5644801639295,15.9841345117126,Nalvula,Otsasai,Vuorrassi,,,,,,2,oi-mo,3,o-i-mo,,
Oipo,0.759,Lonetrek,Asalola,-22.5916760440338,12.0095660938623,17.6359514762876,Haajinen,Isinokka,,,,,,,2,oi-po,3,o-i-po,,
Oishami,0.451,Lonetrek,Malariya,-22.0229711193543,8.3222729071838,18.3851473635613,Uesuro,,,,,,,,3,oi-sha-mi,4,o-i-sha-mi,,
Ossa,0.53,Lonetrek,Okunda,-18.300916089699,11.2316998952263,16.8709781342955,Antiainen,Dantumi,,,,,,,2,o-sa,,,,
Otalieto,0.513,Lonetrek,Pietanen,-20.0557271839063,10.2332774885157,19.6124179321005,Aunenen,Daras,Endatoh,Jotenen,Rauntaka,,,,4,o-ta-lai-to,5,o-ta-li-e-to,,
Otsasai,0.349,Lonetrek,Mito,-15.1980912125001,9.7829898375422,16.6915436122959,Hakonen,Nalvula,Oimmo,Taisy,,,,,3,o-ta-sai,4,o-ta-sa-i,,
Ouranienen,0.694,Lonetrek,Haurala,-15.7421551753137,7.3660743585199,13.5362424763692,Autama,Tsukuras,Uemisaisen,,,,,,4,o-ra-nye-nen,5,o-ra-ni-e-nen,6,o-ra-ni-e-ne-n
Pakkonen,0.421,Lonetrek,Makiriemi,-17.7234226975084,11.2832876185612,14.2256214613007,Isikano,,,,,,,,3,pa-ko-nen,,,,
Passari,0.44,Lonetrek,Minnen,-17.4897595202147,9.9847012550167,15.3684783066199,Litiura,Mara,,,,,,,3,pa-sa-ri,,,,
Piak,0.741,Lonetrek,Minnen,-20.2097953607633,12.0187560747081,16.8815704961716,Elonaya,Haajinen,Onnamon,,,,,,1,piak,2,pi-ak,,
Piekura,0.506,Lonetrek,Makiriemi,-16.2978414560422,9.9791553656204,15.275339384622,Korama,Mara,Saatuban,Uosusuokko,,,,,3,pai-ku-ra,4,pi-e-ku-ra,,
Rauntaka,0.526,Lonetrek,Pietanen,-20.1012659532255,9.497450694637,18.8237070468149,Atai,Liukikka,Otalieto,,,,,,3,ran-ta-ka,4,ra-un-ta-ka,5,ra-u-n-ta-ka
Raussinen,0.453,Lonetrek,Haurala,-17.1943004536666,6.8330841700332,14.11933882926,Sotrentaira,,,,,,,,3,ra-si-nen,4,ra-u-si-nen,5,ra-u-si-ne-n
Ruvas,0.781,Lonetrek,Karnola,-17.5386677170151,9.8238733102644,11.4540194017511,Airkio,Kakakela,Kamokor,Umokka,,,,,2,ru-vas,,,,
Saatuban,0.549,Lonetrek,Makiriemi,-16.5376593561712,8.7062882478321,14.4565611406607,Isanamo,Piekura,,,,,,,3,sa-tu-ban,,,,
Saranen,0.096,Lonetrek,Umamon,-24.7878012181388,5.8414364828995,19.5484753202596,93PI-4,Karjataimon,Tartoken,,,,,,3,sa-ra-nen,4,sa-ra-ne-n,,
Sarekuwa,0.937,Lonetrek,Okela,-14.6749485989466,7.4788442736241,11.7536968738359,Halaima,Hitanishio,Iidoken,Tunttaras,Veisto,,,,4,sa-re-ku-wa,,,,
Semiki,0.591,Lonetrek,Okunda,-19.0086400625425,12.7822506796832,17.5485023255608,Antiainen,,,,,,,,3,se-mi-ki,,,,
Sobaseki,0.841,Lonetrek,Koichi,-15.0273907174637,8.8545979590145,13.3009769817822,Funtanainen,Isanamo,Jita,Kakakela,Malkalen,Veisto,,,4,so-ba-se-ki,,,,
Sotrentaira,0.513,Lonetrek,Haurala,-16.9365745612285,6.9634450585111,13.7885169587854,Raussinen,Uemisaisen,,,,,,,4,sot-ren-tai-ra,5,sot-ren-ta-i-ra,6,sot-re-n-ta-i-ra
Taisy,0.328,Lonetrek,Mito,-14.7865825881605,9.2532264460892,16.8905678975961,Hakonen,M-OEE8,Nalvula,Otsasai,,,,,2,tei-zi,,,,
Tamo,0.338,Lonetrek,Umamon,-21.9054207685235,7.6092449367637,18.9352012562846,Iitanmadan,Nannaras,,,,,,,2,ta-mo,,,,
Tartoken,0.119,Lonetrek,Umamon,-24.2150853504924,6.1369086294497,19.8404340077368,Anin,Karjataimon,Saranen,,,,,,3,tar-to-ken,,,,
Todaki,1,Lonetrek,Karnola,-17.3810461919447,9.5084940109501,12.2392284365913,Kakakela,,,,,,,,3,to-da-ki,,,,
Torrinos,0.52,Lonetrek,Asalola,-22.7416405818552,10.7140924045228,19.9363479254981,EC-P8R,Ibura,,,,,,,3,to-ri-nos,,,,
Tsuguwa,0.769,Lonetrek,Okela,-15.9814051282808,9.6472176968527,12.3480925798216,Airkio,Ekura,Iidoken,Nourvukaiken,,,,,3,tsu-gu-wa,,,,
Tsukuras,0.732,Lonetrek,Kainokai,-15.7593642688711,8.0246395755996,13.2182847564491,Ajanen,Autama,Ouranienen,,,,,,3,tsu-ku-ras,,,,
Tunttaras,0.885,Lonetrek,Okela,-13.7947879195272,8.5637584921863,11.3708710530392,Ahynada,Ichinumi,Ikuchi,Niyabainen,Nourvukaiken,Sarekuwa,,,3,tun-ta-ras,4,tu-n-ta-ras,,
Uemisaisen,0.606,Lonetrek,Haurala,-16.2805102391111,6.7467788997649,13.6149767278779,Erenta,Isanamo,Litiura,Ouranienen,Sotrentaira,,,,5,u-e-mi-sai-sen,6,u-e-mi-sa-i-sen,7,u-e-mi-sa-i-se-n
Uesuro,0.524,Lonetrek,Malariya,-22.0005887038887,8.9083866173597,18.4187548281725,Aivoli,Elanoda,Oishami,,,,,,3,ue-su-ro,4,u-e-su-ro,,
Umokka,0.561,Lonetrek,Karnola,-18.1463138071084,9.9548438184119,11.2635878922954,Ruvas,,,,,,,,3,u-mo-ka,,,,
Uosusuokko,0.694,Lonetrek,Koichi,-15.126329763172,9.3083544736761,15.0118766372066,Hageken,Isikemi,Piekura,,,,,,4,uo-su-suo-ko,,,,
Vaajaita,0.462,Lonetrek,Kaala,-15.9899096222109,8.2350742979556,15.4539911400481,Akonoinen,Aurohunen,Jan,,,,,,3,va-jai-ta,4,va-ja-i-ta,,
Veisto,0.842,Lonetrek,Koichi,-14.9118384812901,8.4666599699343,12.460110595496,Iidoken,Sarekuwa,Sobaseki,,,,,,2,vei-sto,3,ve-i-sto,,
Vellaine,0.581,Lonetrek,Kaala,-14.7704108074526,7.8210330105539,15.0422500399573,Akonoinen,Alikara,Arvasaras,Autaris,,,,,2,vel-ain,,,,
Vuorrassi,0.528,Lonetrek,Mito,-14.9538003605274,9.2842943334371,15.7194372884684,Hageken,Nalvula,Oimmo,,,,,,3,vo-ra-si,4,vu-o-ra-si,,
Ylandoki,0.833,Lonetrek,Sela,-14.63987271135,9.8498733272236,14.7816520416251,Aakari,Isseras,Korama,Malkalen,,,,,4,i-lan-do-ki,5,i-la-n-do-ki,,
Yoma,0.647,Lonetrek,Asalola,-22.670367625929,11.3830477151841,19.0598185766776,Ibura,Isinokka,,,,,,,2,yo-ma,,,,
Abrat,0.979,Metropolis,Gedur,-8.1114115002904,4.0219541045818,0.3911121559434,Alf,,,,,,,,2,a-bra,,,,
Aderkan,0.594,Metropolis,Frar,-6.8949948979317,5.9280542623853,6.8651077815829,Ogoten,,,,,,,,3,a-de-rka,,,,
Agtver,0.881,Metropolis,Stadakorn,-7.8313492416233,3.3086897946793,4.1641033210456,Datulen,Tamekamur,Totkubad,,,,,,2,a-gtve,,,,
Aldagolf,0.575,Metropolis,Meinigefur,-4.5872486090472,5.9460629954332,3.6944385984539,Earwik,Eram,,,,,,,3,a-lda-go,,,,
Aldik,0.745,Metropolis,Rollera,-2.4035982253624,3.830404228099,4.2932495051429,Eldjaerin,Eurgrana,,,,,,,2,a-ldi,,,,
Aldilur,0.909,Metropolis,Gedur,-7.303605667447,4.0020295956527,1.6396978768261,Illuin,,,,,,,,3,a-ldi-lu,,,,
Aldrat,0.616,Metropolis,Aptetter,-9.1503712342787,7.3616553477455,6.0194425359458,Erstur,Eygfe,Fredagod,Hardbako,Urnhard,,,,2,a-ldra,,,,
Alf,0.954,Metropolis,Gedur,-7.8114115002904,4.0219541045818,0.0911121559434,Abrat,Arlulf,Brundakur,Illuin,,,,,1,alf,,,,
Altrinur,0.769,Metropolis,Ankard,-8.8335199813775,6.380676264829,6.4817596259252,Eygfe,Olbra,Reset,Vilur,,,,,3,a-ltri-nu,,,,
Amo,0.474,Metropolis,Tiat,-13.0653318748581,3.2175979936379,4.9079783820126,Auner,Hror,Resbroko,,,,,,2,a-mo,,,,
Anbald,0.704,Metropolis,Jonar,-8.1151793691329,5.6946781064271,7.4781545195557,Bongveber,,,,,,,,2,a-nba,,,,
Anher,0.465,Metropolis,Barvigrard,-11.5277635163967,1.4603294256388,4.9542226711761,Evati,Hagilur,,,,,,,2,a-nhe,,,,
Ansen,0.136,Metropolis,Fribrodi,-14.5792318441954,-0.2418824318223,4.1476795689361,Arifsdald,Arwa,Krirald,,,,,,2,a-nse,,,,
Ansher,0.877,Metropolis,Frar,-7.7799904851613,3.61420747392,5.7183540241416,Hebisa,,,,,,,,2,a-nshe,,,,
Anstard,0.496,Metropolis,Ergruk,-7.3085487206039,7.3592785259348,5.9516125758553,Erstet,Osvestmunnur,,,,,,,2,a-nsta,,,,
Ardar,0.366,Metropolis,Tiat,-13.0985494275416,2.4043566553417,3.5249424162543,Floseswin,Frerstorn,Hadozeko,,,,,,2,a-rda,,,,
Arifsdald,0.093,Metropolis,Fribrodi,-13.9118012218445,-0.7661567095087,4.0148292216033,Ansen,Arwa,Dudreda,Krirald,,,,,3,a-ri-fsda,,,,
Arlek,0.96,Metropolis,Meinigefur,-5.917104267577,4.8859805736087,3.5853364618181,Elgoi,Ryddinjorn,,,,,,,2,a-rle,,,,
Arlulf,0.956,Metropolis,Gedur,-7.8315802460309,3.8909633795993,0.7344802068638,Alf,Ameinaka,Brundakur,Orgron,Stirht,,,,2,a-rlu,,,,
Arnher,0.192,Metropolis,Aldodan,-11.8634622285769,-0.2288962913389,4.6747750065031,Egmar,Evati,Lasleinur,,,,,,2,a-rnhe,,,,
Arnstur,0.118,Metropolis,Aldodan,-9.6320294267497,-1.4050983952337,3.4510743390478,Brin,Gultratren,Helgatild,Todifrauan,,,,,2,a-rnstu,,,,
Arwa,0.127,Metropolis,Fribrodi,-13.9331463244605,-0.2474105007379,4.3246171832859,Ansen,Arifsdald,Hakisalki,Krirald,,,,,2,a-rwa,,,,
Aset,0.355,Metropolis,Eugidi,-13.7019962398125,2.9466749892359,2.9150672071178,Avenod,Eytjangard,Floseswin,Isbrabata,Turnur,Uisper,Vimeini,,2,a-se,,,,
Asgeir,0.736,Metropolis,Lorundio,-11.0203549522918,3.5713199722223,7.3637889398483,Eiluvodi,Evuldgenzo,,,,,,,2,a-sge,,,,
Atonder,0.828,Metropolis,Argeir,-5.7572517842237,4.7149400236036,4.7466817531989,Engosi,Hotrardik,Klaevik,Ridoner,,,,,3,a-to-nde,,,,
Auner,0.408,Metropolis,Tiat,-13.6570989859789,3.1553217724447,4.3834166362417,Amo,Resbroko,,,,,,,2,a-une,,,,
Avenod,0.386,Metropolis,Eugidi,-14.4326485048203,2.9430214186343,3.2166979172245,Aset,Audaerne,Eytjangard,,,,,,3,a-ve-no,,,,
Barkrik,0.562,Metropolis,Ani,-12.7442975291922,4.5703348579103,4.948892280997,Hjoramold,Lanngisi,Nakugard,Traun,Tvink,,,,2,ba-rkri,,,,
Bei,0.565,Metropolis,Barvigrard,-12.8230200097975,3.782767443768,6.5238443641925,Colelie,Hagilur,Ongund,Uttindar,,,,,1,bei,2,be-i,,
Bongveber,0.912,Metropolis,Jonar,-8.8401190566883,3.9170270980271,6.7619238457512,Anbald,Freatlidur,Maturat,,,,,,3,bo-ngve-be,,,,
Brin,0.155,Metropolis,Aldodan,-10.3359028354902,-0.891630364768,2.8749612718439,Arnstur,Helgatild,,,,,,,1,bri,,,,
Brundakur,0.891,Metropolis,Gedur,-7.1649103197594,4.206681666423,0.5717192013044,Alf,Arlulf,Nedegulf,,,,,,3,bru-nda-ku,,,,
Dantbeinn,0.726,Metropolis,Panorad,-10.1924851394935,2.7057158180547,2.2842382786241,Josekorn,,,,,,,,2,da-ntbe,,,,
Datulen,0.858,Metropolis,Stadakorn,-7.3438534056081,3.1622559885975,4.5040546480344,Agtver,Meimungen,Situner,Totkubad,,,,,3,da-tu-le,,,,
Diromitur,0.47,Metropolis,Rollera,-3.2521309788513,3.6128562083112,3.6418619190337,Eldjaerin,Erlendur,Lirerim,,,,,,4,di-ro-mi-tu,,,,
Dudreda,0.292,Metropolis,Fribrodi,-13.0203625240753,1.2553699899661,4.8091073869737,Arifsdald,Hagilur,Hakisalki,Krirald,,,,,3,du-dre-da,,,,
Earled,0.802,Metropolis,Frar,-7.2885374110091,4.2564925524343,6.3341610442255,Tollus,,,,,,,,2,e-arle,,,,
Earwik,0.599,Metropolis,Inkelm,-5.5073027953465,6.4515654052625,4.0672480970344,Aldagolf,Finanar,Iluin,Moselgi,,,,,2,e-arwi,,,,
Ebolfer,0.253,Metropolis,Essin,-13.4671986395386,1.5461957069008,2.5148264854746,Eszur,Frerstorn,Gebuladi,Ontorn,Sirekur,,,,3,e-bo-lfe,,,,
Egbonbet,0.891,Metropolis,Stadakorn,-8.0565660439402,3.5609851534323,3.3524726039374,Hjortur,Tamekamur,,,,,,,3,e-gbo-nbe,,,,
Egmar,0.253,Metropolis,Angils,-12.5819455633148,0.9106311562569,3.355299833187,Arnher,Gulmorogod,Orfrold,Taff,,,,,2,e-gma,,,,
Eiluvodi,0.78,Metropolis,Jonar,-10.6304820253343,3.2768800103723,7.0388157481649,Asgeir,Freatlidur,Roleinn,,,,,,4,e-ilu-vo-di,,,,
Eldjaerin,0.555,Metropolis,Rollera,-2.9540024870336,3.8721826449814,3.8640256374734,Aldik,Diromitur,Erlendur,,,,,,3,e-ldja-eri,,,,
